lived-in,"Richardson , the Democratic governor of the U.S. state of New Mexico , said he had no intention of negotiating nuclear matters .",Richardson,New Mexico
lived-in,"Survivors include five children , all in the Salt Lake City area : Kathleen Barnes , Richard Gordon Hinckley , Virginia Pearce , Clark Bryant Hinckley and Jane Dudley .",Richard Gordon Hinckley,Salt Lake City
lived-in,"The case became nationally known when his co-defendant, R. Budd Dwyer, the Pennsylvania state treasurer, called a news conference and shot himself to death in front of television cameras and dozens of spectators.",R. Budd Dwyer,Pennsylvania
lived-in,"In Thursday 's vice - presidential debate , Gov. Sarah Palin of Alaska , the Republican candidate , used it to describe herself and her running mate , Sen. John McCain , no fewer than six times , at one point calling him `` the consummate maverick . ''",Gov. Sarah Palin,Alaska
lived-in,Former Massachusetts Gov. Mitt Romney said he would keep `` that option open . '',Gov. Mitt Romney,Massachusetts
lived-in,"Susan Elbaneh, 18, a U.S. citizen from Lackawanna, New York, who was recently wed in Yemen in an arranged marriage, was killed along with her Yemeni husband as they stood outside the embassy, family members said Wednesday.",Susan Elbaneh,Lackawanna
lived-in,"The violence has definitely increased to a baseline where we have contact every single day,"" said Goins, of Southern Pines, N.C.",Goins,Southern Pines
lived-in,"David Doss, a board member from Rome, Ga., said in an interview Tuesday.",David Doss,Rome
lived-in,Indonesia's Chamber of Commerce and Industry (Kadin) chairman Muhammad Hidayat has been meeting with members who are similarly baffled.,Muhammad Hidayat,Indonesia
lived-in,"""We are losing species at a rate 10 to 100 times greater than historic rates,"" said the study's lead author, Nicholas Dulvy, a professor at Sime Fraser University in Vancouver, Canada.",Nicholas Dulvy,Vancouver
lived-in,"Mike Huckabee, the former Arkansas governor, has not repudiated his suggestion, made in 1992, that people with AIDS be isolated from the general population.",Mike Huckabee,Arkansas
lived-in,Next came news that Palin had hired a private lawyer to represent her in an investigation into the firing of Alaska 's public safety commissioner .,Palin,Alaska
lived-in,"Syron, who grew up in Boston and was president of the Federal Reserve Bank of Boston from 1989 to 1994, was named in December 2003 to head Freddie Mac.",Syron,Boston
lived-in,"Obama and Ayers do not know each other well although they live in the same Chicago neighborhood , have served on a charity board together and Ayers hosted a meet-the-candidate event when Obama first ran for state office in the mid-1990s .",Obama,Chicago
lived-in,"That strategy had better luck in Missouri , where Democratic Attorney General Jay Nixon won the seat of departing Gov. Matt Blunt , R. Nixon defeated Republican U.S. House member Kenny Hulshof in a race dominated by the woeful economy .",Matt Blunt,Missouri
lived-in,"Giuliani 's presidential campaign dinged Romney 's coverage requirement indirectly , warning that Massachusetts residents could `` get stuck with a fine '' unless they obtained the required coverage , Giuliani spokeswoman Maria Comella said .",Romney,Massachusetts
lived-in,"A veteran U.S. senator is calling for Democratic presidential candidate Hillary Rodham Clinton to abandon the race , for the sake of the party , and rival Barack Obama has harvested an unexpected endorsement -- winning support from a moderate Pennsylvania senator , three weeks before the state primary .",Barack Obama,U.S.
lived-in,"Sharif , who was ousted by Musharraf in a 1999 coup , was to register in the main court complex in Lahore -- his hometown and political powerbase -- at the head of a rally of supporters .",Sharif,Lahore
lived-in,The tributes for Tim Russert keep coming -- especially in his beloved home town of Buffalo.,Tim Russert,Buffalo
lived-in,"McCain , meanwhile , ticked off economic plans he has detailed over the past two weeks and told an audience in Virginia that the country could not bear up under four more years like the past eight , implicitly criticizing fellow Republican President George W. Bush , whose unpopularity has been a huge drag on the veteran Arizona senator 's campaign .",McCain,Arizona
lived-in,"Rodriguez, a California native and mother of three, had sought care at King-Harbor in each of the three days proceeding her death.",Rodriguez,California
lived-in,"In the United States , public officials like the New York State attorney general , Andrew M. Cuomo , and Rep. Henry A. Waxman , D-Calif. , have been warning banks not to use taxpayer money on bonuses to executives .",Andrew M. Cuomo,United States
lived-in,-- PARIS -- Front-runner Nicolas Sarkozy prepares for a last big Paris rally while Socialist rival Segolene Royal visits a state support service for the homeless as France 's presidential election heads into its final week .,Nicolas Sarkozy,PARIS
lived-in,"`` The world has lost the world 's greatest jazz player , '' Hazel McCallion , mayor of Peterson 's hometown of Mississauga in the Toronto suburbs , told CBC News .",Peterson,Mississauga
lived-in,"It calls for making health insurance a requirement , as have Democratic presidential candidates Sen. Hillary Rodham Clinton of New York and former North Carolina Sen. John Edwards .",John Edwards,North Carolina
lived-in,"Poland , which is currently governed by the highly conservative and Catholic Kaczynski brothers , considers the initiative of no interest because capital punishment has already been abolished in all EU countries .",Kaczynski,Poland
lived-in,"The City of Florence is mulling a plan to move Michelangelo 's `` David '' as part of plans to ease crowding in the historic center of the tourist mecca , Mayor Leonardo Domenici said Thursday .",Leonardo Domenici,City of Florence
lived-in,"Representative Edward J. Markey , Democrat of Malden and dean of the Massachusetts delegation , said he was certain Democrats would retain control of the seat , but were sorry to lose their colleague .",Edward J. Markey,Malden
lived-in,"`` Bush expressed appreciation to President Hu for the important role China has played within '' the six-party talks , which it chairs and are aimed at ending North Korea 's nuclear weapons drive , added the statement .",President Hu,China
lived-in,"Rick Abramson, 53, grew up in Milwaukee brewing up ways to make a buck.",Rick Abramson,Milwaukee
lived-in,"Mabel W. Schroeder, 94, who grew up in Bellevue, Mich., and lives in Burlington, Vt., remembers walking a paper-thin line between comfort and catastrophe.",Mabel W. Schroeder,Bellevue
lived-in,"In March , the body of the Chaldean archbishop of Mosul , Paul Faraj Rahho , was found in a shallow grave in the city two weeks after he was kidnapped .",Paul Faraj Rahho,Mosul
lived-in,"Other Republicans have weighed in as well , including former House Speaker Newt Gingrich and J.C. Watts , a former congressman from Oklahoma .",J.C. Watts,Oklahoma
lived-in,University students have staged numerous street demonstrations in Caracas and other major cities in recent months to protest alleged threats to individual liberties under Chavez -- a personal friend of Cuban leader Fidel Castro -- who says he is steering Venezuela toward socialism .,Chavez,Caracas
lived-in,"Schwarzenegger said the crisis meant California, the most populous and wealthiest US state, was unable to access routine financing used to make payments to schools, local government and law enforcement.",Schwarzenegger,California
lived-in,"A day before he was to welcome hundreds of high-ranking officials for a summit on greenhouse gas emissions , Gov. Arnold Schwarzenegger raised the environmental stakes in California .",Arnold Schwarzenegger,California
lived-in,"Hurwitz and Schlossberg, who grew up in Randolph, N.J., have known each other since high school, where the idea of Harold and Kumar took root.",Hurwitz,Randolph
lived-in,"California governor Arnold Schwarzenegger earlier this week estimated that a series of unusually cold nights could cause the state a total of 1 billion dollars in crop losses , including oranges and other fruits and vegetables .",Arnold Schwarzenegger,California
lived-in,"Hugo Southwell (Edinburgh); Sean Lamont (Northampton/ENG), Marcus Di Rollo (Edinburgh), Rob Dewey (Edinburgh), Chris Paterson (Edinburgh, capt); Dan Parks (Glasgow), Chris Cusiter (Borders); Dave Callam (Edinburgh), Kelly Brown (Borders), Simon Taylor (Edinburgh); Scott Murray (Edinburgh), Nathan Hines (Perpignan/FRA); Euan Murray (Glasgow), Dougie Hall (Edinburgh), Gavin Kerr (Borders)",Dan Parks,Glasgow
lived-in,"Sao Paulo state Gov. Jose Serra said the hopes of finding any survivors in the plane `` are practically nil , '' since the temperature inside the plane reached 1,000 degrees -LRB- 1,830 Fahrenheit -RRB- .",Jose Serra,Sao Paulo
lived-in,"On Saturday , Obama again challenged McCain on foreign policy , arguing that the Arizona senator would merely follow Bush 's failed policy .",McCain,Arizona
lived-in,"Ike Turner , whose full name is variously given as Izear Luster Turner Jr. and Ike Wister Turner , was born in Clarksdale , Miss. , and was brought up there by his mother after his father , a minister , was beaten to death by a white mob .",Ike Wister Turner,Clarksdale
lived-in,"Suu Kyi is under house arrest in Yangon and the government blocks almost all access to her , though it granted a rare exception to Gambari during his first visit at the beginning of October .",Suu Kyi,Yangon
lived-in,"The latest polls in California have shown his rival , former Massachusetts governor Mitt Romney , clawing back support from McCain , and the two were set for a close fight in the delegate - rich state .",Mitt Romney,Massachusetts
lived-in,"In particular , if McCain is able to overtake Fred D. Thompson , the former senator from Tennessee , and finish third -- behind Mike Huckabee , a former Arkansas governor , and Mitt Romney , a former governor of Massachusetts -- many people would consider it a boost going into New Hampshire , which holds its primary on Jan. 8 .",Mitt Romney,Massachusetts
lived-in,"Mario Lux, 26, from the town of Canilla in Quichi, said the piece of paper that gave him his work name cost him $1,400 and was obtained for him by a friend in Cactus.",Mario Lux,Canilla
lived-in,Atlanta Mayor Shirley Franklin declared a state of emergency in the city Saturday .,Shirley Franklin,Atlanta
lived-in,Would I be happy if I were -LRB- former New York City -RRB- Mayor Rudy Giuliani ?,Rudy Giuliani,New York City
lived-in,"Zelma Henderson , a Kansas beautician who was the sole surviving plaintiff in Brown v. Board of Education of Topeka , the landmark federal desegregation case of 1954 , died on Tuesday in Topeka .",Zelma Henderson,Kansas
lived-in,But Bush has refused to meet with foreign adversaries like Kim Jong Il of North Korea and Mahmoud Ahmadinejad of Iran .,Mahmoud Ahmadinejad,Iran
lived-in,"People in parts of Pakistan and Afghanistan , where Osama bin Laden is thought to reside , reject anything tied to the U.S. government , Mortenson said .",Osama bin Laden,Pakistan
lived-in,"""Scot McCloughan is familiar with Darrell from his time in Seattle, and we are excited to have him with the 49ers.""",Darrell,Seattle
lived-in,"While Shanley added some characters to the movie , the most tangible addition is the Bronx , the New York City borough where Shanley grew up .",Shanley,Bronx
lived-in,"`` No thinking person thinks that all three companies can survive , '' said Republican Sen. Bob Corker of Tennessee .",Sen. Bob Corker,Tennessee
lived-in,"The Charlottesville area is home to the presidential trifecta of Monticello -LRB- the estate of Thomas Jefferson -RRB- , Ashlawn-Highland -LRB- James Monroe -RRB- and Montpelier -LRB- James Madison -RRB- , plus Jefferson 's Academical Village , a.k.a. the University of Virginia .",Thomas Jefferson,Charlottesville
lived-in,"In Tbilisi meanwhile , Georgian President Mikheil Saakashvili accused Russian forces of violating a ceasefire between the two sides .",Mikheil Saakashvili,Tbilisi
lived-in,"On the Republican side , former Massachusetts Gov. Mitt Romney , who spent millions of his own dollars in his surprising Iowa loss , needs victory in New Hampshire to have a chance to recover the front-runner status he lost to the lightly regarded Huckabee .",Gov. Mitt Romney,Massachusetts
lived-in,Edward Snowden is a free man in Hong Kong - for now .,Edward Snowden,Hong Kong
lived-in,"After talks with British Foreign Secretary David Miliband in London , Foreign Minister Ali Babacan said Turkish authorities had launched a `` widescale inquiry '' about the allegations of mistreatment made in the program .",David Miliband,London
lived-in,The Olympic Delivery Authority -- the body responsible for building the venues and infrastructure for the games -- determined the budget in consultation with Olympics Minister Tessa Jowell and London Mayor Ken Livingstone .,Mayor Ken Livingstone,London
lived-in,"Samak , 72 , is a pugnacious former governor of Bangkok and six - time cabinet minister who charms rural voters and infuriates the elite with his tough and sometimes trashy talk .",Samak,Bangkok
lived-in,"`` Senator John McCain of Arizona is the only Republican who promises to end the George Bush style of governing from and on behalf of a small , angry fringe , '' the paper said .",John McCain,Arizona
lived-in,"Suarez, who moved from Nicaragua in 1991, said he sat silently during the briefing and did not dispute what the officers told him.",Suarez,Nicaragua
lived-in,"Chiu was born in Taiwan, grew up near Pasadena, Calif., and came to New York by way of Yale and Juilliard.",Chiu,Pasadena
lived-in,Schmidtke said Barth had lived a secluded life in Gransee.,Barth,Gransee
lived-in,"Petra Kvitova and Gabriela Navratilova , Czech Republic , 5-7 , 6-2 , 6-2 .",Gabriela Navratilova,Czech Republic
lived-in,The campaign for Kenya 's December presidential election moved up a gear after weekend opposition primaries decided who would be incumbent Mwai Kibaki 's top two challengers .,Mwai Kibaki,Kenya
lived-in,"No love is lost between the Republicans , with Romney under withering fire for running as a comparatively liberal Republican in Massachusetts before switching positions on abortion , gay rights and immigration .",Romney,Massachusetts
lived-in,"PARIS -- The 10-year-old son of French President Nicolas Sarkozy has received death threats , the interior minister says .",Nicolas Sarkozy,PARIS
lived-in,"Brownback faces a crowded field of potential Republican hopefuls that includes Arizona Sen. John McCain , former Massachusetts Gov. Mitt Romney and former New York City Mayor Rudy Giuliani -- all with the fundraising skills and experienced campaign staff for the long haul .",Rudy Giuliani,New York City
lived-in,"Ron Carey , a parcel truck driver from Queens County who became president of the Teamsters union and led a successful strike by 185,000 workers against United Parcel Service , but was then ousted in a campaign finance scandal , died on Thursday in Queens .",Ron Carey,Queens
lived-in,"To measure the extent of the problem , the department 's medical service will begin sending mental health surveys this month to 1,400 officials who have served in Iraq since the 2003 US-led invasion which toppled Saddam Hussein , spokesman Tom Casey said .",Saddam Hussein,Iraq
lived-in,"Jorge del Castillo told the court that he had been with Garcia at his Lima home on April 5 , 1992 -- the night Fujimori sent tanks to shut down Peru 's judiciary and legislature -- when soldiers opened fire on the house .",Garcia,Lima
lived-in,"In an unusually detailed narrative , the judge 's 72-page order described how Siegel and Shuster , as teenagers at Glenville High School in Cleveland , became friends and collaborators on their school newspaper in 1932 .",Siegel,Cleveland
lived-in,The former fertilizer salesman told police Laci Peterson was alive when he left their Modesto home Dec. 24 to go fishing at the Berkeley Marina .,Laci Peterson,Modesto
lived-in,"In a conference call on Thursday , Interior Secretary Dirk Kempthorne , a longtime opponent of dam removal in his native Idaho , hailed the provisional agreement as ending a bitter struggle among conservationists , Indian tribes and fishermen in the Klamath basin on one side and farmers and local communities on the other .",Dirk Kempthorne,Idaho
lived-in,"At 16, he entered the Moscow Conservatory, where he studied composition with Prokofiev and Shostakovich.",Prokofiev,Moscow
lived-in,"If the unions do delay throwing their weight behind any candidate early in the campaign, it would be particularly frustrating to former Sen. John Edwards of North Carolina.",John Edwards,North Carolina
lived-in,"But on June 12 1994, Simpson's ex-wife and her friend Ron Goldman, were found murdered outside Brown's apartment in Brentwood.",Brown,Brentwood
lived-in,"Freed Colombian hostage Ingrid Betancourt said Friday that she owed her life and freedom to France , speaking on the plane flying her to meet President Nicolas Sarkozy in Paris .",Nicolas Sarkozy,Paris
lived-in,"Maxime Medard -LRB- Toulouse -RRB- ; Julien Malzieu -LRB- Clermont -RRB- , Yannick Jauzion -LRB- Toulouse -RRB- , Benoit Baby -LRB- Clermont -RRB- , Cedric Heymans -LRB- Toulouse -RRB- ; David Skrela -LRB- Toulouse -RRB- , Jean-Baptiste Elissalde -LRB- Toulouse -RRB- ; Imanol Harinordoquy -LRB- Biarritz -RRB- , Louis Picamoles -LRB- Montpellier -RRB- , Thierry Dusautoir -LRB- Toulouse -RRB- ; Lionel Nallet -LRB- Castres , capt -RRB- , Romain Millo-Chluski -LRB- Toulouse -RRB- ; Benoit Lecouls -LRB- Toulouse -RRB- , Dimitri Szarzewski -LRB- Stade Francais -RRB- , Fabien Barcella -LRB- Biarritz -RRB-",Maxime Medard,Toulouse
lived-in,"`` I asked myself if I could truly understand that , '' Obama wrote , recalling a moment soon after his arrival in Chicago in 1985 when an older black barber described the community 's pride in the election of the city 's first black mayor , Harold Washington , just two years before .",Harold Washington,Chicago
lived-in,"And the Iraqi ambassador to Lebanon, Jawad al-Hairi, said in an interview in his Beirut office that he had heard that the Iraqi prime minister, Nouri Kamal al-Maliki, might agree to cancel the charges once al-Kharbit is back in Iraq.",al-Kharbit,Iraq
lived-in,"Spitzer first shared the news Sunday with his wife at their Manhattan apartment , and after several excruciating hours they told their daughters , the aides said .",Spitzer,Manhattan
lived-in,"Opera star Luciano Pavarotti has been hospitalized for tests in his hometown of Modena , in northern Italy , hospital officials and his manager said Thursday .",Luciano Pavarotti,Modena
lived-in,"Huckabee, the former Arkansas governor seeking the Republican nod for president, sees an abortion ban as secondary to valuing life.",Huckabee,Arkansas
lived-in,"Over 32 million families in Indonesia's vast archipelago have raising chickens in backyard, according to Indonesian Agriculture Minister Anton Apriantono.",Anton Apriantono,Indonesia
lived-in,"Reporters staked out Alexandria and Fossella 's home on Staten Island on Mother 's Day to see where he would appear -LRB- neither place -RRB- , and again on Father 's Day -LRB- Staten Island -RRB- .",Fossella,Island
lived-in,"In 1999 , Emanuel left the White House to work in investment banking in Chicago , where Obama also lives .",Emanuel,Chicago
lived-in,"""I saved the country for the first time when I made Pakistan a nuclear nation and saved it again when I confessed and took the whole blame on myself,"" Khan told AFP in a telephone interview from his Islamabad villa late Sunday.",Khan,Islamabad
lived-in,Byron De La Beckwith died in prison at age 80 in 2001 after being convicted in 1994 for the 1963 murder of Mississippi civil rights leader Medgar Evers .,Medgar Evers,Mississippi
lived-in,"`` Either ASEAN gets into the act or integration will bypass ASEAN , and integration will involve new players like China and India and other emerging economies , '' said Singapore Trade Minister Lim Hng Kiang .",Lim Hng Kiang,Singapore
lived-in,"""It makes sense to bring the party together, to merge all the Democratic Party infrastructure, to start the healing, and to visit states like Florida that he hasn't had a chance to visit much,"" said New Mexico Gov. Bill Richardson, an Obama supporter.",Bill Richardson,New Mexico
lived-in,"Kaptur was wary, noting that Rangel was from New York, Pelosi from San Francisco.",Rangel,New York
lived-in,"``By no stretch of the imagination is there anyone who believes that we're out of the woods,'' said San Francisco Mayor Gavin Newsom, noting that workday commuters significantly swell the city's population.",Gavin Newsom,San Francisco
lived-in,California Governor Arnold Schwarzenegger on Wednesday ordered firefighters to prepare for renewed wildfires ahead of powerful flame-fuelling gusts forecast for next weekend.,Arnold Schwarzenegger,California
lived-in,"`` Every Chinese can play table tennis and there are so many good players in China hoping to be world champions , '' said the Beijing - born Liu Jia who represents Austria .",Liu Jia,China
lived-in,"`` The truth is , Mitt Romney was a liberal governor of Massachusetts who raised taxes , imposed with Ted Kennedy a big government mandate health care plan that is now a quarter of a billion dollars in the red , and managed his state 's economy incompetently , leaving Massachusetts with less job growth than 46 other states . ''",Mitt Romney,Massachusetts
lived-in,"On CBS 's `` Face The Nation , '' Democratic candidate John Edwards , the former North Carolina senator , said elections should take place `` as soon as possible but ... it 's equally important that the opposition parties be represented .",John Edwards,North Carolina
lived-in,"McRae , Britain 's most well-known rally driver , was believed to be on board the helicopter , which was owned by him and crashed Saturday in a wooded area near his home in Lanark , police said .",McRae,Lanark
lived-in,"Weld , who returned to his native New York after serving as Bay State governor from 1991 to mid-1997 , abandoned a political comeback last June , pulling the plug on his improbable candidacy for governor of New York after losing the endorsement of the state 's Republican Party .",Weld,York
lived-in,"Citing disclosures that the federal government had concealed , and in some cases destroyed , videotaped interrogations of al-Qaida operatives , a defense lawyer in the case of Jose Padilla , the Brooklyn , N.Y.-born convert to Islam who was convicted as a terrorism conspirator , asked a federal judge on Monday to disclose any recordings that might bear on Padilla 's recruitment into the terrorist organization .",Jose Padilla,Brooklyn
lived-in,"Edmund Ho Hau Wah , chief executive of China 's Macao Special Administrative Region -LRB- MSAR -RRB- , Sunday sent a message to Hong Kong Chief Executive Donald Tsang Yam-kuen , congratulating him on his election as third-term chief executive of the Hong Kong Special Administrative Region -LRB- HKSAR -RRB- .",Donald Tsang Yam-kuen,Hong Kong
lived-in,"At a rally outside the union 's modest hall on Friday , Sens. Hillary Rodham Clinton of New York and Barack Obama of Illinois -- the Democratic front-runners -- as well as Connecticut Sen. Chris Dodd and New Mexico Gov. Bill Richardson are slated to speak at the event , billed as a kickoff for the union 's contract negotiations .",Bill Richardson,New Mexico
lived-in,"Huckabee has come from nowhere in the polls to take a lead in Iowa over former Massachusetts governor Mitt Romney , and even threaten Rudy Giuliani 's status as national frontrunner for the Republicans .",Mitt Romney,Massachusetts
lived-in,"Murat Aydin, mayor of the Zeytuinburnu district where Davutpasa is located, said the authorities were unaware that a fireworks shop was among the building's tenants, Anatolia reported.",Davutpasa,Zeytuinburnu
lived-in,Sen. Bob Corker of Tennessee took a leading role in the closed - door talks for Republicans .,Sen. Bob Corker,Tennessee
lived-in,Czech President Vaclav Klaus raised those concerns during a meeting Tuesday with Bush in the medieval Prague Castle .,Vaclav Klaus,Prague
lived-in,Gov. Arnold Schwarzenegger included a similar mandate for employers in his universal health care proposal for California residents .,Arnold Schwarzenegger,California
lived-in,"Jim Finucan, 46, of Westlake, Ohio, had been waiting for five passports that he and his wife, Lindy, and their three children had applied for on March 17.",Jim Finucan,Westlake
lived-in,"Bluhm moved from Iowa to Detroit to Louisville, Kentucky, before coming to Virginia.",Bluhm,Iowa
lived-in,"Madrid 's mayor , Alberto Ruiz-Gallardon , on Tuesday presented the planned logo for the capital city 's bid for the 2016 Olympic Games : a design which must now be approved by the Spanish and the international Olympic Committees .",Alberto Ruiz-Gallardon,Madrid
lived-in,"In Washington, on the eve of a Senate showdown over a bipartisan resolution opposing President Bush's war strategy in Iraq, Sen. John McCain of Arizona, a leading Republican critic of the measure, accused its sponsors on Sunday of intellectual dishonesty.",John McCain,Arizona
lived-in,"Former senator John Edwards of North Carolina has called for banning a longer list of controversial lending practices, including balloon loans, in which interest rates grow dramatically over time.",John Edwards,North Carolina
lived-in,"-- PPP 's leader is 72-year-old right-wing firebrand Samak Sundaravej , a six-time Cabinet minister and former governor of Bangkok known as an aggressive , acerbic and divisive politician .",Samak Sundaravej,Bangkok
lived-in,"e-mail account that Republican vice presidential candidate Sarah Palin used for official business as Alaska 's governor , revealing as evidence a few inconsequential personal messages she has received since John McCain selected her as his running mate .",Sarah Palin,Alaska
lived-in,"""We hope that the new American president will open a new page with our country which was suffering along 35 years under former regime and is still suffering a lot under the occupation,"" said Baghdad resident Mohammed al-Tamimi.",Mohammed al-Tamimi,Baghdad
lived-in,"Mubarak, who has ruled Egypt under ""emergency law"" since 1981, is actually only 79.",Mubarak,Egypt
lived-in,"`` I certainly brought this upon myself , '' said Sohn , who admitted going out of his way to test the city 's commitment to a ban which Chicago 's Mayor Richard Daley himself has called the `` silliest '' bylaw ever passed by the city council .",Mayor Richard Daley,Chicago
lived-in,"The ` Party In The USA ' singer and ` Hunger Games ' actor have been plagued with rumors that their engagement has been called off since allegations emerged that he had cheated with January Jones , and now friends of the pair revealing Liam has chosen to stay in Australia with his family as a result of their split .",Liam,Australia
lived-in,"Looking to the future , Crist and other GOP stars like Minnesota Governor Tim Pawlenty and Louisiana Governor Bobby Jindal said Republicans should stick to their principles of smaller government and less spending , but also propose more pragmatic solutions to appeal to what Pawlenty called `` Sam 's Club voters -LRB- people who are focused on bread-and-butter issues -RRB- . ''",Bobby Jindal,Louisiana
lived-in,"Mailer lived for decades in the Brooklyn Heights town house with a view of New York harbor and lower Manhattan from the rooftop `` crow 's nest , '' and kept a beachside home in Provincetown , Massachusetts , where he spent increasing time in his later years .",Mailer,Manhattan
lived-in,"Surrogates for Romney , the former Massachusetts governor , have claimed that McCain is outside the Republican mainstream .",Romney,Massachusetts
lived-in,"`` She is so out of step with the American people , '' said former Massachusetts Gov. Mitt Romney on Thursday night , joined by Sen. John McCain and Rudy Giuliani in criticizing the former first lady .",Gov. Mitt Romney,Massachusetts
lived-in,"Another mayor , Gavin Newsom of San Francisco , was blunt .",Gavin Newsom,San Francisco
lived-in,"When Rockefeller and a small circle of others observe Astor 's 105th birthday on Friday at her home in Briarcliff Manor , N.Y. , the affair will be much more subdued , though no less poignant .",Astor,Briarcliff Manor
lived-in,"Bogdanovic , a senior official in the pro-Western Democratic Party , played an important role in Belgrade politics after the 2000 ouster of former Yugoslav President Slobodan Milosevic .",Bogdanovic,Belgrade
lived-in,"It was the second straight second place in the slalom for Kostelic , following his runner-up position in his hometown of Zagreb last month .",Kostelic,Zagreb
lived-in,The news network said Johnston was from Scotland and has been reporting from Gaza for the past three years.,Johnston,Scotland
lived-in,Tensions started to rise in Guinea last week when President Conte unexpectedly fired Prime Minister Lansana Kouyate.,Conte,Guinea
lived-in,"Arthur Sendas , 72 , was shot late Sunday as he opened the door of his Rio de Janeiro apartment .",Arthur Sendas,Rio de Janeiro
lived-in,"Texas Gov. Rick Perry activated 1,200 National Guard troops and other emergency crews , and Shell Oil said it was evacuating workers from oil rigs in the western Gulf of Mexico .",Gov. Rick Perry,Texas
lived-in,"The invention of the smiley face is largely credited to Harvey Ross Ball , an advertising executive from Worcester , Mass. , who drew the symbol in 1963 to improve worker morale at an insurance company that had merged with another .",Harvey Ross Ball,Worcester
lived-in,"Richardson , the governor of New Mexico , a potential 2008 U.S. presidential candidate , heard disturbing reports of rape , death and corruption from the top U.S. diplomat in Sudan and humanitarian workers , but said he was not deterred from the challenge of trying to help bring peace where years of international efforts have failed .",Richardson,New Mexico
lived-in,"California Gov. Arnold Schwarzenegger , R , also demanded federal action , blaming the subprime mortgage crisis for the economic downturn .",Arnold Schwarzenegger,California
lived-in,"Exactly four weeks before the election on November 4 , the debate marks one of Arizona Senator McCain 's last chances to transform a race which seems to be sliding away , with Obama profiting politically from the economic meltdown .",Senator McCain,Arizona
lived-in,"She later changed her first name to Chiara , which is Clare in English , out of admiration for St. Clare of Assisi .",Clare,Assisi
lived-in,Mexico City 's leftist Mayor Marcelo Ebrard ordered flags flown at half staff Thursday in memory of the dead .,Marcelo Ebrard,Mexico City
lived-in,"The first president to move into the mansion , John Adams of Massachusetts , was antislavery .",John Adams,Massachusetts
lived-in,"In the Nov. 15 debate in Las Vegas , former North Carolina Sen. John Edwards called NAFTA `` a complete and total disaster '' that has `` cost us millions of jobs . ''",John Edwards,North Carolina
lived-in,"`` If that holds true , then it is a problem , '' said former Colorado Sen. Gary Hart , who experienced devastating party divisions as Democrat George McGovern 's campaign manager in 1972 .",Gary Hart,Colorado
lived-in,"The leader of a major opposition party , Nawaz Sharif , will return home on Sunday from exile in Saudi Arabia , forcing a new confrontation with Pakistan 's embattled president , Gen. Pervez Musharraf , Sharif 's aides said .",Gen. Pervez Musharraf,Pakistan
lived-in,"`` We are wholeheartedly looking to attract as many diverse students as possible , because we really want to give them the opportunity to expand their horizons and be global citizens , '' said Almontaser , who emigrated from Yemen when she was 3 and is fluent in Arabic .",Almontaser,Yemen
lived-in,"--Werner Ebel, from Berlin, a civil engineer in the central Chinese city of Zhengzhou.",Werner Ebel,Berlin
lived-in,"He was hosting at least three potential running mates at his Sedona , Arizona , home -- Florida Governor Charlie Crist , Louisiana Governor Bobby Jindal and former Massachusetts Governor Mitt Romney .",Governor Mitt Romney,Massachusetts
lived-in,"Sanjaya Malakar: The shaggy-haired 17-year-old from Washington is the first Indian-American to make the ""Idol"" semis, and, hopefully, Simon Cowell won't butcher his name too bad.",Sanjaya Malakar,Washington
lived-in,"Despite his difficulties on a national level, Kerry customarily rolls up large victory margins at home in Massachusetts.",Kerry,Massachusetts
lived-in,Colombian Defense Minister Juan Manuel Santos said he hoped Aisalla 's death would not harm relations -- despite a weekend threat by Ecuador 's leftist President Rafael Correa to launch a new `` diplomatic struggle '' against Colombia if Aisalla 's identity was confirmed .,Juan Manuel Santos,Colombia
lived-in,OBAMANATOR : Hollywood-inspired nickname for the new president -- even if he 's got what California Gov. Arnold Schwarzenegger contends are `` skinny legs '' and `` scrawny little arms . '',Arnold Schwarzenegger,California
lived-in,"A suicide car bomb struck a checkpoint guarding the house of Sunni tribal leader Sheikh Abdul Sattar Abu Risha in Ramadi city in western Iraq on Thursday , a local police source said .",Abdul Sattar Abu Risha,Ramadi
lived-in,"With calls mounting from various groups for Putin to stay on as Russia 's `` national leader , '' the president of the Senate renewed his appeal for the president to stay at his post despite the constitutional term limit .",Putin,Russia
lived-in,"Even though Northwest maintains a 600-person reservation center in Oberstar 's hometown of Chisholm , Minn. , Oberstar favored the United proposal , which features service out of Washington-Dulles rather than Detroit .",Oberstar,Chisholm
lived-in,"With the exception of Sen. Jon Kyl of Arizona , who voted no , all of the Senate Republicans voted for the pact , except John McCain , R-Ariz. , of Arizona , who missed the vote to campaign for president but supported the agreement .",John McCain,Arizona
lived-in,"Barr , a former Republican congressman from Georgia who on Monday announced his candidacy for the Libertarian Party nomination , certainly hopes so .",Barr,Georgia
lived-in,WASHINGTON Rudy Giuliani is n't the only presidential candidate taking credit for making New York City safer .,Rudy Giuliani,New York City
lived-in,"In Tbilisi meanwhile , Georgian President Mikheil Saakashvili accused Russian forces of violating a ceasefire between the two sides .",Mikheil Saakashvili,Tbilisi
lived-in,"Sarkozy , along with his wife , Cecilia , voted in their upscale neighborhood of Neuilly-Sur-Seine , on the western edge of Paris , which he presided over as mayor .",Sarkozy,Paris
